tags_power,ts,cooling_kw,energy_reuse,ere,hvac_kw,it_power_kw,plug_and_light_kw,pue,pump_kw,day_power,tags_weather,outdoor_air_humidity,outdoor_air_temp,unit,day_weather,hour_of_day,minute_of_day,day_of_week,month,date,is_weekend,total_facility_kw,cooling_to_it_ratio,load_level,pue_category
,2016-07-28 21:54:22+00:00,18.17,,0.995,8.62,906.08,5.83,1.049,11.82,28,,44.5,81.8,,28,21,1314,Thursday,7,2016-07-28,False,950.5200000000001,0.020053416916828538,Medium,Excellent
,2016-07-28 21:55:22+00:00,18.17,,0.991,8.59,911.12,2.44,1.044,11.32,28,,44.2,81.9,,28,21,1315,Thursday,7,2016-07-28,False,951.6400000000001,0.019942488365967164,Medium,Excellent
,2016-07-28 21:56:22+00:00,17.87,,0.995,9.42,917.81,2.44,1.045,11.52,28,,44.2,82.0,,28,21,1316,Thursday,7,2016-07-28,False,959.06,0.019470260729344855,High,Excellent
,2016-07-28 21:57:21+00:00,17.67,,0.996,9.32,920.06,2.46,1.045,11.52,28,,44.2,82.0,,28,21,1317,Thursday,7,2016-07-28,False,961.03,0.01920526922157251,High,Excellent
,2016-07-28 21:58:20+00:00,17.57,,0.994,9.92,919.88,2.44,1.046,12.02,28,,44.0,82.1,,28,21,1318,Thursday,7,2016-07-28,False,961.83,0.019100317432708614,High,Excellent
,2016-07-28 21:59:24+00:00,17.67,,0.997,9.77,920.01,4.32,1.047,11.32,28,,44.0,82.1,,28,21,1319,Thursday,7,2016-07-28,False,963.0900000000001,0.01920631297485897,High,Excellent
,2016-07-28 22:00:22+00:00,17.47,,0.994,9.39,920.58,2.44,1.044,11.32,28,,44.2,82.1,,28,22,1320,Thursday,7,2016-07-28,False,961.2000000000002,0.01897716656890221,High,Excellent
,2016-07-28 22:01:21+00:00,17.47,,0.993,9.39,918.2,2.46,1.044,11.32,28,,44.0,82.1,,28,22,1321,Thursday,7,2016-07-28,False,958.8400000000001,0.01902635591374428,High,Excellent
,2016-07-28 22:02:21+00:00,17.87,,0.991,9.42,918.27,2.46,1.044,11.02,28,,44.0,82.0,,28,22,1322,Thursday,7,2016-07-28,False,959.04,0.019460507258213817,High,Excellent
,2016-07-28 22:03:20+00:00,17.57,,0.992,9.32,916.28,2.44,1.044,11.03,28,,44.2,82.0,,28,22,1323,Thursday,7,2016-07-28,False,956.64,0.01917536124328808,Medium,Excellent
,2016-07-28 22:04:22+00:00,17.67,,0.994,9.69,926.26,2.44,1.044,11.12,28,,44.2,82.1,,28,22,1324,Thursday,7,2016-07-28,False,967.1800000000001,0.019076717120462938,High,Excellent
,2016-07-28 22:05:23+00:00,17.77,,0.994,9.67,928.24,2.41,1.044,11.12,28,,44.5,82.1,,28,22,1325,Thursday,7,2016-07-28,False,969.21,0.01914375592519176,High,Excellent
,2016-07-28 22:06:21+00:00,18.17,,0.992,8.99,930.1,2.44,1.044,11.72,28,,44.5,82.1,,28,22,1326,Thursday,7,2016-07-28,False,971.4200000000001,0.019535533813568436,High,Excellent
,2016-07-28 22:07:21+00:00,18.27,,0.999,9.09,931.96,5.52,1.048,11.82,28,,44.5,81.8,,28,22,1327,Thursday,7,2016-07-28,False,976.6600000000001,0.019603845658611955,High,Excellent
,2016-07-28 22:08:22+00:00,18.07,,0.994,8.49,930.3,2.46,1.043,11.22,28,,44.6,81.8,,28,22,1328,Thursday,7,2016-07-28,False,970.54,0.019423841771471568,High,Excellent
,2016-07-28 22:09:23+00:00,18.07,,0.993,8.42,926.46,2.44,1.044,11.62,28,,44.6,81.7,,28,22,1329,Thursday,7,2016-07-28,False,967.0100000000001,0.019504349890982882,High,Excellent
,2016-07-28 22:10:23+00:00,18.37,,0.985,9.19,926.59,2.41,1.045,11.62,28,,44.7,81.7,,28,22,1330,Thursday,7,2016-07-28,False,968.1800000000001,0.01982538123657713,High,Excellent
,2016-07-28 22:11:22+00:00,18.27,,0.984,9.19,926.52,2.46,1.045,11.62,28,,44.6,81.8,,28,22,1331,Thursday,7,2016-07-28,False,968.0600000000001,0.01971894832275612,High,Excellent
,2016-07-28 22:12:21+00:00,17.97,,0.988,8.92,924.24,2.44,1.044,11.02,28,,44.6,81.8,,28,22,1332,Thursday,7,2016-07-28,False,964.59,0.019443001817709686,High,Excellent
,2016-07-28 22:13:21+00:00,18.17,,0.991,9.02,929.17,2.44,1.044,11.32,28,,44.7,81.8,,28,22,1333,Thursday,7,2016-07-28,False,970.1200000000001,0.0195550867978949,High,Excellent
,2016-07-28 22:14:22+00:00,18.27,,0.99,8.69,927.21,2.46,1.044,11.52,28,,44.8,81.8,,28,22,1334,Thursday,7,2016-07-28,False,968.1500000000001,0.019704274112660562,High,Excellent
,2016-07-28 22:15:23+00:00,18.27,,0.99,8.79,926.14,2.41,1.045,11.82,28,,44.7,81.8,,28,22,1335,Thursday,7,2016-07-28,False,967.43,0.019727039108558102,High,Excellent
,2016-07-28 22:16:21+00:00,18.77,,0.989,9.82,926.08,2.44,1.046,11.82,28,,44.7,81.8,,28,22,1336,Thursday,7,2016-07-28,False,968.9300000000002,0.020268227366966134,High,Excellent
,2016-07-28 22:17:20+00:00,18.97,,0.988,9.72,927.1,2.44,1.046,11.82,28,,44.9,81.7,,28,22,1337,Thursday,7,2016-07-28,False,970.0500000000001,0.020461654621939378,High,Excellent
,2016-07-28 22:18:21+00:00,18.87,,0.99,9.79,927.37,2.44,1.045,10.92,28,,45.3,81.7,,28,22,1338,Thursday,7,2016-07-28,False,969.39,0.020347865469014525,High,Excellent
,2016-07-28 22:19:22+00:00,18.57,,0.992,9.89,927.52,2.46,1.046,11.62,28,,45.6,81.8,,28,22,1339,Thursday,7,2016-07-28,False,970.0600000000001,0.02002113161980335,High,Excellent
,2016-07-28 22:20:23+00:00,18.47,,0.992,9.22,927.14,2.44,1.044,11.12,28,,45.7,81.8,,28,22,1340,Thursday,7,2016-07-28,False,968.39,0.019921478956791853,High,Excellent
,2016-07-28 22:21:22+00:00,18.47,,0.991,9.19,925.89,2.44,1.045,11.12,28,,45.6,81.8,,28,22,1341,Thursday,7,2016-07-28,False,967.11,0.01994837399691108,High,Excellent
,2016-07-28 22:22:22+00:00,18.77,,0.995,9.82,927.1,2.94,1.046,11.12,28,,45.7,81.6,,28,22,1342,Thursday,7,2016-07-28,False,969.7500000000001,0.0202459281630892,High,Excellent
,2016-07-28 22:23:20+00:00,18.97,,0.994,9.72,926.82,2.46,1.046,11.12,28,,45.7,81.5,,28,22,1343,Thursday,7,2016-07-28,False,969.09,0.02046783625730994,High,Excellent
,2016-07-28 22:24:21+00:00,19.07,,0.992,9.02,926.76,2.44,1.045,11.52,28,,45.6,81.4,,28,22,1344,Thursday,7,2016-07-28,False,968.8100000000001,0.02057706418058613,High,Excellent
,2016-07-28 22:25:22+00:00,19.07,,0.994,9.12,928.83,2.46,1.045,11.33,28,,45.5,81.3,,28,22,1345,Thursday,7,2016-07-28,False,970.8100000000001,0.020531205925734524,High,Excellent
,2016-07-28 22:26:21+00:00,18.87,,0.993,8.39,928.62,2.44,1.045,11.83,28,,45.5,81.3,,28,22,1346,Thursday,7,2016-07-28,False,970.1500000000001,0.02032047554435614,High,Excellent
,2016-07-28 22:27:21+00:00,18.97,,0.992,8.39,926.94,2.46,1.045,11.82,28,,45.4,81.3,,28,22,1347,Thursday,7,2016-07-28,False,968.5800000000002,0.020465186527714844,High,Excellent
,2016-07-28 22:28:21+00:00,18.77,,0.994,8.69,929.67,2.41,1.045,11.53,28,,45.6,81.1,,28,22,1348,Thursday,7,2016-07-28,False,971.0699999999999,0.020189959878236362,High,Excellent
,2016-07-28 22:29:22+00:00,18.67,,0.996,8.69,929.04,2.46,1.045,11.53,28,,45.7,81.0,,28,22,1349,Thursday,7,2016-07-28,False,970.39,0.02009601308877982,High,Excellent
,2016-07-28 22:30:23+00:00,18.77,,0.991,9.09,923.03,2.44,1.046,12.32,28,,45.7,81.0,,28,22,1350,Thursday,7,2016-07-28,False,965.6500000000001,0.020335200372685613,High,Excellent
,2016-07-28 22:31:22+00:00,18.87,,0.998,9.19,924.51,2.44,1.046,11.92,28,,45.8,80.9,,28,22,1351,Thursday,7,2016-07-28,False,966.93,0.020410812214037708,High,Excellent
,2016-07-28 22:32:21+00:00,18.87,,0.997,8.69,925.04,2.46,1.045,11.82,28,,46.0,81.0,,28,22,1352,Thursday,7,2016-07-28,False,966.88,0.020399117875983742,High,Excellent
,2016-07-28 22:33:20+00:00,19.07,,0.994,8.82,925.21,2.46,1.045,11.02,28,,46.1,80.9,,28,22,1353,Thursday,7,2016-07-28,False,966.58,0.020611536840284907,High,Excellent
,2016-07-28 22:34:21+00:00,19.27,,0.992,8.99,927.74,2.44,1.044,10.52,28,,46.1,80.8,,28,22,1354,Thursday,7,2016-07-28,False,968.96,0.020770905641666847,High,Excellent
,2016-07-28 22:35:22+00:00,19.27,,0.993,8.99,925.17,2.46,1.045,10.52,28,,46.1,80.8,,28,22,1355,Thursday,7,2016-07-28,False,966.41,0.020828604472691505,High,Excellent
,2016-07-28 22:36:21+00:00,19.07,,0.993,9.39,921.89,2.44,1.046,11.72,28,,46.0,80.8,,28,22,1356,Thursday,7,2016-07-28,False,964.5100000000001,0.020685765112974434,High,Excellent
,2016-07-28 22:37:21+00:00,18.67,,0.996,9.52,923.92,2.46,1.046,11.92,28,,46.2,81.0,,28,22,1357,Thursday,7,2016-07-28,False,966.49,0.020207377262100618,High,Excellent
,2016-07-28 22:38:21+00:00,18.57,,0.988,8.82,924.55,2.44,1.045,11.62,28,,46.1,81.1,,28,22,1358,Thursday,7,2016-07-28,False,966.0,0.02008544697420367,High,Excellent
,2016-07-28 22:39:22+00:00,18.57,,0.986,8.69,926.0,2.46,1.044,11.22,28,,46.1,81.3,,28,22,1359,Thursday,7,2016-07-28,False,966.94,0.020053995680345573,High,Excellent
,2016-07-28 22:40:23+00:00,18.97,,0.989,8.79,926.45,2.44,1.045,11.22,28,,46.2,81.4,,28,22,1360,Thursday,7,2016-07-28,False,967.8700000000001,0.020476010578012842,High,Excellent
,2016-07-28 22:41:22+00:00,19.17,,0.989,8.79,921.93,2.46,1.045,11.22,28,,46.2,81.5,,28,22,1361,Thursday,7,2016-07-28,False,963.57,0.020793335719631646,High,Excellent
,2016-07-28 22:42:21+00:00,19.27,,0.991,9.82,926.61,2.46,1.046,11.43,28,,47.1,81.6,,28,22,1362,Thursday,7,2016-07-28,False,969.59,0.02079623574103452,High,Excellent
,2016-07-28 22:43:21+00:00,18.97,,0.992,9.82,927.31,2.46,1.046,11.62,28,,46.9,81.6,,28,22,1363,Thursday,7,2016-07-28,False,970.18,0.020457020845240533,High,Excellent
,2016-07-28 22:44:21+00:00,18.47,,0.99,9.92,926.25,2.46,1.046,11.32,28,,46.7,81.6,,28,22,1364,Thursday,7,2016-07-28,False,968.4200000000001,0.019940620782726046,High,Excellent
,2016-07-28 22:45:23+00:00,18.67,,0.99,9.92,922.14,2.46,1.046,11.32,28,,46.3,81.6,,28,22,1365,Thursday,7,2016-07-28,False,964.5100000000001,0.02024638341249702,High,Excellent
,2016-07-28 22:46:21+00:00,18.67,,0.988,8.89,922.27,2.44,1.046,12.42,28,,46.2,81.5,,28,22,1366,Thursday,7,2016-07-28,False,964.6899999999999,0.020243529552083448,High,Excellent
,2016-07-28 22:47:22+00:00,18.77,,0.99,9.02,927.19,2.46,1.045,11.42,28,,46.0,81.6,,28,22,1367,Thursday,7,2016-07-28,False,968.86,0.020243962941791864,High,Excellent
,2016-07-28 22:48:22+00:00,18.67,,0.996,9.02,927.11,2.46,1.045,11.42,28,,46.2,81.6,,28,22,1368,Thursday,7,2016-07-28,False,968.6800000000001,0.020137847720335236,High,Excellent
,2016-07-28 22:49:22+00:00,18.77,,0.992,8.99,927.39,2.46,1.045,11.32,28,,46.1,81.6,,28,22,1369,Thursday,7,2016-07-28,False,968.9300000000001,0.02023959714898802,High,Excellent
,2016-07-28 22:50:22+00:00,18.77,,0.996,9.62,926.46,2.44,1.046,11.42,28,,46.2,81.6,,28,22,1370,Thursday,7,2016-07-28,False,968.71,0.020259914081557757,High,Excellent
,2016-07-28 22:51:21+00:00,18.77,,0.995,9.59,925.68,2.46,1.046,11.52,28,,45.7,81.6,,28,22,1371,Thursday,7,2016-07-28,False,968.02,0.020276985567366693,High,Excellent
,2016-07-28 22:52:21+00:00,18.87,,0.995,9.42,927.5,2.46,1.045,11.43,28,,45.8,81.6,,28,22,1372,Thursday,7,2016-07-28,False,969.68,0.02034501347708895,High,Excellent
,2016-07-28 22:53:21+00:00,18.47,,0.995,9.52,926.1,2.44,1.045,11.43,28,,45.8,81.6,,28,22,1373,Thursday,7,2016-07-28,False,967.96,0.019943850556095453,High,Excellent
,2016-07-28 22:54:22+00:00,18.37,,0.991,8.69,925.74,2.44,1.044,11.52,28,,45.8,81.5,,28,22,1374,Thursday,7,2016-07-28,False,966.76,0.01984358459178603,High,Excellent
,2016-07-28 22:55:23+00:00,18.47,,0.996,8.79,926.77,2.44,1.045,11.62,28,,45.8,81.5,,28,22,1375,Thursday,7,2016-07-28,False,968.09,0.019929432329488437,High,Excellent
,2016-07-28 22:56:21+00:00,18.67,,0.994,8.52,925.78,2.46,1.045,11.62,28,,46.2,81.5,,28,22,1376,Thursday,7,2016-07-28,False,967.0500000000001,0.0201667782842576,High,Excellent
,2016-07-28 22:57:21+00:00,18.77,,0.994,8.49,923.08,2.46,1.045,11.82,28,,46.5,81.5,,28,22,1377,Thursday,7,2016-07-28,False,964.6200000000001,0.020334098886337044,High,Excellent
,2016-07-28 22:58:21+00:00,19.07,,0.992,8.89,927.23,2.41,1.046,12.12,28,,46.6,81.5,,28,22,1378,Thursday,7,2016-07-28,False,969.72,0.02056663395274096,High,Excellent
,2016-07-28 22:59:23+00:00,18.87,,0.995,8.92,927.2,2.46,1.046,12.12,28,,46.5,81.3,,28,22,1379,Thursday,7,2016-07-28,False,969.57,0.020351596203623815,High,Excellent
,2016-07-28 23:00:24+00:00,18.67,,0.996,9.29,928.04,2.44,1.045,11.32,28,,46.5,81.1,,28,23,1380,Thursday,7,2016-07-28,False,969.7600000000001,0.02011766734192492,High,Excellent
,2016-07-28 23:01:23+00:00,18.57,,0.996,9.32,928.67,2.44,1.045,11.32,28,,46.7,81.1,,28,23,1381,Thursday,7,2016-07-28,False,970.32,0.019996338850183596,High,Excellent
,2016-07-28 23:02:22+00:00,18.87,,0.996,8.97,927.57,2.41,1.046,12.02,28,,46.6,81.0,,28,23,1382,Thursday,7,2016-07-28,False,969.84,0.020343478120249683,High,Excellent
,2016-07-28 23:03:20+00:00,18.77,,0.995,8.99,927.35,2.41,1.045,12.02,28,,46.7,80.9,,28,23,1383,Thursday,7,2016-07-28,False,969.54,0.02024047015689869,High,Excellent
,2016-07-28 23:04:21+00:00,18.77,,0.988,8.52,929.93,2.46,1.044,11.42,28,,46.9,81.0,,28,23,1384,Thursday,7,2016-07-28,False,971.0999999999999,0.02018431494843698,High,Excellent
,2016-07-28 23:05:22+00:00,18.47,,0.991,8.59,927.61,2.44,1.045,11.92,28,,46.9,81.1,,28,23,1385,Thursday,7,2016-07-28,False,969.03,0.019911385172647986,High,Excellent
,2016-07-28 23:06:22+00:00,18.77,,0.992,8.99,929.84,2.44,1.045,11.92,28,,47.3,81.2,,28,23,1386,Thursday,7,2016-07-28,False,971.96,0.020186268605351457,High,Excellent
,2016-07-28 23:07:22+00:00,18.47,,0.989,9.02,930.88,2.46,1.044,11.23,28,,46.9,81.3,,28,23,1387,Thursday,7,2016-07-28,False,972.0600000000001,0.019841440357511172,High,Excellent
,2016-07-28 23:08:21+00:00,18.77,,0.992,9.69,928.67,2.46,1.045,11.12,28,,47.1,81.3,,28,23,1388,Thursday,7,2016-07-28,False,970.71,0.020211700604089722,High,Excellent
,2016-07-28 23:09:22+00:00,18.47,,0.995,9.79,929.55,2.41,1.045,11.12,28,,47.3,81.3,,28,23,1389,Thursday,7,2016-07-28,False,971.3399999999999,0.01986982948738637,High,Excellent
,2016-07-28 23:10:22+00:00,18.37,,0.994,10.02,926.12,2.46,1.046,11.62,28,,47.2,81.4,,28,23,1390,Thursday,7,2016-07-28,False,968.59,0.019835442491253834,High,Excellent
,2016-07-28 23:11:23+00:00,18.87,,0.994,10.12,924.94,2.46,1.047,11.63,28,,47.2,81.4,,28,23,1391,Thursday,7,2016-07-28,False,968.0200000000001,0.020401323329080807,High,Excellent
,2016-07-28 23:12:22+00:00,18.87,,0.992,9.12,928.86,2.46,1.045,11.72,28,,47.2,81.5,,28,23,1392,Thursday,7,2016-07-28,False,971.0300000000001,0.020315225114656676,High,Excellent
,2016-07-28 23:13:22+00:00,18.97,,0.989,9.02,926.99,2.46,1.045,11.42,28,,47.1,81.6,,28,23,1393,Thursday,7,2016-07-28,False,968.86,0.020464082676188523,High,Excellent
,2016-07-28 23:14:21+00:00,18.87,,0.99,9.22,925.33,2.46,1.046,11.82,28,,47.2,81.6,,28,23,1394,Thursday,7,2016-07-28,False,967.7000000000002,0.020392724757654027,High,Excellent
,2016-07-28 23:15:23+00:00,18.87,,0.989,9.09,926.99,2.46,1.046,11.92,28,,47.1,81.6,,28,23,1395,Thursday,7,2016-07-28,False,969.33,0.0203562066473209,High,Excellent
,2016-07-28 23:16:22+00:00,18.57,,0.986,9.22,926.75,2.44,1.045,11.92,28,,47.2,81.6,,28,23,1396,Thursday,7,2016-07-28,False,968.9,0.020037766387914758,High,Excellent
,2016-07-28 23:17:21+00:00,18.47,,0.991,9.32,926.72,2.46,1.045,11.82,28,,47.2,81.6,,28,23,1397,Thursday,7,2016-07-28,False,968.7900000000001,0.01993050759668508,High,Excellent
,2016-07-28 23:18:22+00:00,18.47,,0.991,8.62,926.82,2.46,1.044,11.42,28,,47.1,81.4,,28,23,1398,Thursday,7,2016-07-28,False,967.7900000000001,0.019928357178308622,High,Excellent
,2016-07-28 23:19:23+00:00,18.67,,0.987,8.59,925.62,2.41,1.045,11.62,28,,47.2,81.4,,28,23,1399,Thursday,7,2016-07-28,False,966.91,0.020170264255309957,High,Excellent
,2016-07-28 23:20:23+00:00,18.87,,0.989,8.69,926.78,2.44,1.045,11.62,28,,47.1,81.3,,28,23,1400,Thursday,7,2016-07-28,False,968.4,0.020360819180388012,High,Excellent
,2016-07-28 23:21:22+00:00,18.97,,0.987,8.69,926.9,2.44,1.045,11.62,28,,47.2,81.2,,28,23,1401,Thursday,7,2016-07-28,False,968.62,0.020466069694681194,High,Excellent
,2016-07-28 23:22:21+00:00,19.17,,0.994,9.42,928.71,2.44,1.047,12.42,28,,47.3,81.2,,28,23,1402,Thursday,7,2016-07-28,False,972.1600000000001,0.020641535032464388,High,Excellent
,2016-07-28 23:23:22+00:00,19.17,,0.991,9.52,928.51,2.46,1.047,12.22,28,,46.8,81.2,,28,23,1403,Thursday,7,2016-07-28,False,971.8800000000001,0.020645981195679102,High,Excellent
,2016-07-28 23:24:23+00:00,19.07,,0.992,9.52,925.25,2.44,1.046,11.62,28,,46.6,81.3,,28,23,1404,Thursday,7,2016-07-28,False,967.9000000000001,0.02061064577141313,High,Excellent
,2016-07-28 23:25:23+00:00,19.17,,0.991,9.52,926.59,2.46,1.046,11.62,28,,46.2,81.3,,28,23,1405,Thursday,7,2016-07-28,False,969.3600000000001,0.020688762019879344,High,Excellent
,2016-07-28 23:26:21+00:00,19.07,,0.994,9.02,925.9,2.46,1.046,11.82,28,,45.7,81.2,,28,23,1406,Thursday,7,2016-07-28,False,968.2700000000001,0.0205961766929474,High,Excellent
,2016-07-28 23:27:21+00:00,18.97,,0.993,9.12,929.45,2.44,1.046,11.82,28,,45.5,81.1,,28,23,1407,Thursday,7,2016-07-28,False,971.8000000000002,0.020409919845069662,High,Excellent
,2016-07-28 23:28:20+00:00,18.97,,0.992,9.22,924.92,2.44,1.046,11.72,28,,45.6,81.1,,28,23,1408,Thursday,7,2016-07-28,False,967.27,0.020509881935734983,High,Excellent
,2016-07-28 23:29:22+00:00,18.97,,0.994,9.22,928.74,2.46,1.045,11.12,28,,45.8,81.1,,28,23,1409,Thursday,7,2016-07-28,False,970.5100000000001,0.020425522751254387,High,Excellent
,2016-07-28 23:30:23+00:00,18.67,,0.988,8.49,925.21,2.44,1.044,11.12,28,,46.2,81.1,,28,23,1410,Thursday,7,2016-07-28,False,965.9300000000001,0.020179202559418945,High,Excellent
,2016-07-28 23:31:23+00:00,18.97,,0.988,8.52,926.83,2.44,1.045,11.63,28,,46.1,81.1,,28,23,1411,Thursday,7,2016-07-28,False,968.3900000000001,0.020467615420303613,High,Excellent
,2016-07-28 23:32:21+00:00,18.87,,0.993,8.52,930.26,2.44,1.045,12.23,28,,45.8,81.0,,28,23,1412,Thursday,7,2016-07-28,False,972.32,0.02028465160277772,High,Excellent
,2016-07-28 23:33:21+00:00,18.67,,0.994,8.42,925.29,2.46,1.045,12.22,28,,45.8,81.1,,28,23,1413,Thursday,7,2016-07-28,False,967.0600000000001,0.02017745787807066,High,Excellent
,2016-07-28 23:34:21+00:00,18.47,,0.992,9.19,927.52,2.41,1.045,11.62,28,,45.8,81.2,,28,23,1414,Thursday,7,2016-07-28,False,969.2099999999999,0.019913317233051578,High,Excellent
,2016-07-28 23:35:24+00:00,18.97,,0.991,9.32,928.27,2.41,1.045,11.32,28,,46.1,81.3,,28,23,1415,Thursday,7,2016-07-28,False,970.29,0.02043586456526657,High,Excellent
,2016-07-28 23:36:22+00:00,18.67,,0.991,9.62,929.3,2.44,1.046,11.62,28,,46.0,81.4,,28,23,1416,Thursday,7,2016-07-28,False,971.65,0.020090390616593137,High,Excellent
,2016-07-28 23:37:21+00:00,18.87,,0.993,9.72,927.66,2.46,1.046,11.52,28,,46.0,81.5,,28,23,1417,Thursday,7,2016-07-28,False,970.23,0.020341504430502557,High,Excellent
,2016-07-28 23:38:20+00:00,18.57,,0.994,9.59,926.33,2.41,1.046,12.02,28,,46.2,81.6,,28,23,1418,Thursday,7,2016-07-28,False,968.92,0.02004685155398184,High,Excellent
,2016-07-28 23:39:22+00:00,18.77,,0.992,9.69,927.77,2.44,1.046,11.32,28,,45.8,81.7,,28,23,1419,Thursday,7,2016-07-28,False,969.9900000000001,0.02023130732832491,High,Excellent
,2016-07-28 23:40:22+00:00,18.67,,0.996,9.72,926.63,2.46,1.046,11.32,28,,45.7,81.8,,28,23,1420,Thursday,7,2016-07-28,False,968.8000000000001,0.020148279248459473,High,Excellent
,2016-07-28 23:41:20+00:00,18.77,,0.995,9.69,930.52,2.46,1.045,11.32,28,,45.8,81.9,,28,23,1421,Thursday,7,2016-07-28,False,972.7600000000001,0.020171517001246614,High,Excellent
,2016-07-28 23:42:21+00:00,19.17,,0.994,8.97,930.12,2.44,1.046,11.92,28,,45.8,82.0,,28,23,1422,Thursday,7,2016-07-28,False,972.62,0.02061024383950458,High,Excellent
,2016-07-28 23:43:20+00:00,19.17,,0.992,9.02,930.25,2.46,1.045,11.42,28,,45.7,82.1,,28,23,1423,Thursday,7,2016-07-28,False,972.32,0.02060736361193228,High,Excellent
,2016-07-28 23:44:22+00:00,18.87,,0.993,9.19,928.14,2.44,1.045,11.72,28,,45.8,82.1,,28,23,1424,Thursday,7,2016-07-28,False,970.3600000000001,0.020330984549744652,High,Excellent
,2016-07-28 23:45:22+00:00,18.97,,0.993,9.19,928.75,2.41,1.046,11.72,28,,46.1,82.2,,28,23,1425,Thursday,7,2016-07-28,False,971.04,0.02042530282637954,High,Excellent
,2016-07-28 23:46:22+00:00,18.97,,0.993,9.32,927.91,2.44,1.046,11.52,28,,46.2,82.2,,28,23,1426,Thursday,7,2016-07-28,False,970.16,0.0204437930402733,High,Excellent
,2016-07-28 23:47:20+00:00,18.67,,0.995,9.32,927.78,2.44,1.045,11.52,28,,46.1,82.3,,28,23,1427,Thursday,7,2016-07-28,False,969.73,0.020123305093880016,High,Excellent
,2016-07-28 23:48:21+00:00,18.47,,0.992,8.92,926.37,2.44,1.045,12.12,28,,45.5,82.4,,28,23,1428,Thursday,7,2016-07-28,False,968.32,0.019938037717110873,High,Excellent
,2016-07-28 23:49:24+00:00,18.47,,0.986,8.89,926.51,2.44,1.044,11.32,28,,45.4,82.4,,28,23,1429,Thursday,7,2016-07-28,False,967.6300000000001,0.01993502498623868,High,Excellent
,2016-07-28 23:50:23+00:00,18.67,,0.993,8.79,925.49,2.44,1.045,11.32,28,,45.5,82.3,,28,23,1430,Thursday,7,2016-07-28,False,966.7100000000002,0.020173097494300317,High,Excellent
,2016-07-28 23:51:21+00:00,18.87,,0.992,8.72,925.55,2.46,1.045,11.32,28,,45.5,82.3,,28,23,1431,Thursday,7,2016-07-28,False,966.9200000000001,0.020387877478256173,High,Excellent
,2016-07-28 23:52:21+00:00,18.97,,0.994,9.92,932.24,2.44,1.047,12.02,28,,45.2,82.2,,28,23,1432,Thursday,7,2016-07-28,False,975.59,0.020348837209302324,High,Excellent
,2016-07-28 23:53:20+00:00,19.17,,0.992,9.89,927.6,2.44,1.047,11.72,28,,45.2,82.2,,28,23,1433,Thursday,7,2016-07-28,False,970.8200000000002,0.020666235446313068,High,Excellent
,2016-07-28 23:54:23+00:00,18.57,,0.991,10.39,929.29,2.41,1.046,11.12,28,,45.3,82.1,,28,23,1434,Thursday,7,2016-07-28,False,971.78,0.019982997772492978,High,Excellent
,2016-07-28 23:55:24+00:00,18.77,,0.991,10.39,927.56,2.46,1.046,11.22,28,,45.2,82.0,,28,23,1435,Thursday,7,2016-07-28,False,970.4,0.02023588770537755,High,Excellent
,2016-07-28 23:56:21+00:00,18.67,,0.991,9.09,928.75,2.44,1.045,11.82,28,,45.2,82.0,,28,23,1436,Thursday,7,2016-07-28,False,970.7700000000001,0.020102288021534322,High,Excellent
,2016-07-28 23:57:20+00:00,18.67,,0.992,9.02,927.95,2.46,1.045,11.82,28,,45.3,82.0,,28,23,1437,Thursday,7,2016-07-28,False,969.9200000000002,0.02011961851392855,High,Excellent
,2016-07-28 23:58:21+00:00,18.67,,0.992,9.12,928.28,2.44,1.045,11.82,28,,45.3,82.0,,28,23,1438,Thursday,7,2016-07-28,False,970.33,0.02011246606627311,High,Excellent
,2016-07-28 23:59:22+00:00,18.77,,0.992,9.29,928.83,2.44,1.045,11.62,28,,45.7,81.9,,28,23,1439,Thursday,7,2016-07-28,False,970.95,0.020208218942109966,High,Excellent
,2016-07-29 00:00:22+00:00,18.87,,0.992,9.62,929.05,2.44,1.046,11.62,29,,45.7,81.9,,29,0,0,Friday,7,2016-07-29,False,971.6,0.020311070448307413,High,Excellent
,2016-07-29 00:01:23+00:00,18.77,,0.99,9.64,930.36,2.46,1.045,11.42,29,,45.7,81.9,,29,0,1,Friday,7,2016-07-29,False,972.65,0.020174986026914313,High,Excellent
,2016-07-29 00:02:21+00:00,18.67,,0.991,8.91,926.79,2.46,1.045,11.22,29,,45.6,81.8,,29,0,2,Friday,7,2016-07-29,False,968.0500000000001,0.020144800871826414,High,Excellent
,2016-07-29 00:03:20+00:00,18.87,,0.992,8.94,927.34,2.44,1.045,11.22,29,,45.8,81.8,,29,0,3,Friday,7,2016-07-29,False,968.8100000000002,0.020348523734552593,High,Excellent
,2016-07-29 00:04:21+00:00,18.97,,0.988,9.54,926.66,2.44,1.046,12.02,29,,45.8,81.8,,29,0,4,Friday,7,2016-07-29,False,969.63,0.02047137029762804,High,Excellent
,2016-07-29 00:05:22+00:00,19.17,,0.988,9.51,926.85,2.44,1.046,11.92,29,,45.6,81.7,,29,0,5,Friday,7,2016-07-29,False,969.89,0.020682958407509305,High,Excellent
,2016-07-29 00:06:22+00:00,18.87,,0.988,9.14,927.25,2.44,1.046,12.02,29,,45.4,81.7,,29,0,6,Friday,7,2016-07-29,False,969.72,0.02035049878673497,High,Excellent
